utt_id,label,total_duration_sec,speech_duration_sec,pause_count,avg_pause_duration_sec,hesitation_ratio,pitch_mean_hz,pitch_std_hz,pitch_range_hz,energy_mean,energy_std,jitter,shimmer,hnr,syllable_rate_per_min,estimated_syllable_count,fluency_score_raw,prosodic_score_raw
005940019,Low,4.591,3.296,2,0.28800000000000003,0.2820736223045089,165.2843401783158,68.71494734172869,189.6540389185102,0.04602577164769173,0.041681740432977676,0.015355658734906397,0.07538541556962802,18.700388091352337,182.04,10,6.0,6.0
005940025,Low,3.594,2.688,0,0.0,0.2520868113522537,163.6761913490376,71.41718598656576,175.52663837588682,0.041013751178979874,0.03734327852725983,0.020576268573940456,0.08653537968852575,18.248333168647765,133.93,6,7.0,6.0
005940141,Low,3.27,2.24,0,0.0,0.31498470948012225,161.88253243790183,72.23456953297784,171.1062838367165,0.049223121255636215,0.04266836866736412,0.013457194496584318,0.06701202766564193,19.78549122957937,160.71,6,7.0,6.0
005940142,Low,2.82,1.792,0,0.0,0.36453900709219855,161.3398465748013,80.9028516307601,189.30078273826462,0.02685200795531273,0.02694670855998993,0.019901818807962365,0.09546730999450515,16.723810480919497,200.89,6,7.0,6.0
005940164,Low,4.52,2.912,1,0.448,0.3557522123893805,159.40618505328632,73.6926620211659,166.7195048490077,0.0303211472928524,0.029671572148799896,0.017191531816675053,0.08674035474650012,19.82204936205984,164.84,8,6.0,6.0
005940174,Low,5.601,4.192,1,0.48,0.2515622210319585,166.16509685264072,74.46552095744215,183.0436438252509,0.053129687905311584,0.0458737276494503,0.01900148121905818,0.07967896208430217,17.097371724365942,157.44,11,6.0,5.0
005940193,Low,3.602,2.834,0,0.0,0.21321488062187668,159.8058462089433,72.48216903121222,176.27015568384536,0.045218612998723984,0.03898600488901138,0.018909382330796802,0.08324664299741062,18.120518228828345,148.2,7,6.0,7.0
005940195,Low,2.362,2.042,0,0.0,0.1354784081287046,165.3811509007526,70.41446864944864,167.47923957828647,0.02940807119011879,0.025074705481529236,0.02220843836707531,0.09987898868530475,15.123811422053206,146.91,5,7.0,6.0
005940234,Low,2.885,2.016,0,0.0,0.301213171577123,154.33374609679174,80.30045375422169,174.18223253969938,0.03519726172089577,0.033145125955343246,0.029101187149161174,0.10442992097814897,16.36011245377722,148.81,5,6.0,6.0
005940237,Low,3.884,2.72,0,0.0,0.2996910401647785,168.08607163710232,77.26899017401188,184.03515357559246,0.029577331617474556,0.02542434073984623,0.024589375522020524,0.11556250647123807,13.336638458683224,176.47,8,7.0,6.0
005940238,Low,3.941,3.296,0,0.0,0.16366404465871606,195.33521648000598,51.25985382771256,171.45570308457957,0.04378459230065346,0.03889353945851326,0.021832105952569753,0.08252396899521362,17.804990197349117,127.43,7,7.0,6.0
005940252,Low,4.04,2.72,1,0.512,0.3267326732673267,160.5267489424888,79.1769863376182,167.74173297883664,0.030807964503765106,0.032491859048604965,0.01710213851025676,0.08212206128496781,19.170149489698293,132.35,6,7.0,5.0
005940263,Low,4.99,3.392,1,0.512,0.3202404809619239,176.54689866576075,82.86083506946508,201.402850659767,0.04493626952171326,0.0410514771938324,0.01680693014020269,0.08320658781122893,18.36221823611236,159.2,9,6.0,6.0
005940267,Low,4.162,3.04,0,0.0,0.2695819317635752,173.36294728417403,71.30880153512683,179.13157798134046,0.046713635325431824,0.039041291922330856,0.014735194209244275,0.07768498562789831,20.22409051460524,157.89,8,6.0,6.0
005940271,Low,3.58,2.496,0,0.0,0.3027932960893855,169.46052718540417,71.41644837869329,177.1823100376813,0.046531300991773605,0.04358876869082451,0.017615803869629524,0.07715358760043348,19.522398726954126,144.23,6,7.0,6.0
005940283,Low,3.18,2.112,0,0.0,0.33584905660377357,157.45428819194024,81.1352050805085,188.14052586537127,0.023465806618332863,0.027317043393850327,0.023037177394712217,0.10732637698428217,17.783685522477317,142.05,5,7.0,6.0
005940304,Medium,2.59,2.398,0,0.0,0.07413127413127403,156.57800592624696,70.64668182614007,173.07235938068078,0.045596323907375336,0.033365193754434586,0.011786986505522519,0.0851212387275002,15.579246108633264,150.13,6,8.0,7.0
005940318,Low,3.623,2.951,1,0.288,0.1854816450455424,172.67933890830474,75.93755428421922,195.30580198605554,0.03351351246237755,0.02269423007965088,0.019959220126349306,0.11545616733379532,14.647626255375307,182.99,9,7.0,6.0
005940373,Low,4.79,3.328,1,0.384,0.3052192066805846,167.4415125575505,77.87346356284212,188.87433729630254,0.05143912509083748,0.05414308235049248,0.022101128706302292,0.07911106120739302,18.73516268844014,162.26,9,6.0,6.0
005940380,Low,6.013,4.765,1,0.704,0.20755030766672214,174.9855387473592,73.27412417136934,192.3240505836377,0.06568574905395508,0.05582263320684433,0.01653929935175702,0.07949632055681796,20.57212968483466,138.51,11,6.0,6.0
007390013,Low,4.654,3.168,1,0.32,0.319295229909755,129.4070977663338,45.76920869085488,141.1239358467734,0.08509518951177597,0.08244006335735321,0.013552152002251051,0.0661619075465959,19.816247880135364,151.52,8,7.0,6.0
007390019,Low,5.036,3.488,0,0.0,0.30738681493248604,132.82240074361175,44.29746779343201,124.5376653847267,0.08390362560749054,0.07407823950052261,0.01585961699415841,0.07895015843695494,17.22271213858062,137.61,8,6.0,6.0
007390062,Low,5.459,3.424,1,0.448,0.3727788972339256,127.45425913731525,53.86120538578234,145.49691577083047,0.07060407847166061,0.0725008174777031,0.01265466707403884,0.08170666734621912,17.524172081833694,140.19,8,7.0,5.0
007390070,Low,7.467,5.408,2,0.368,0.2757466184545332,128.712944364098,42.33635318052534,126.27749873272874,0.11475900560617447,0.0931628867983818,0.019062506177601198,0.08772530577812739,16.772259444255354,166.42,15,6.0,6.0
007390072,Low,3.901,2.528,0,0.0,0.35196103563188924,121.53733767770706,37.66578717595188,121.7947785602641,0.09330583363771439,0.09243810176849365,0.02147276331419247,0.08166422471330924,16.923197987392562,166.14,7,7.0,5.0
007390092,Medium,4.674,2.784,1,0.352,0.4043645699614892,122.27268866859508,48.6008308455591,116.68160733218245,0.08157090097665787,0.08207564055919647,0.014809896654119695,0.06780270171534387,21.18799546079234,150.86,7,7.0,7.0
007390119,Low,4.681,3.168,0,0.0,0.32322153386028624,139.74612801972785,52.041380507109565,153.6393370064398,0.11616352945566177,0.10159856081008911,0.014697953621917672,0.07546586569394688,19.078566197772435,189.39,10,7.0,6.0
007390120,Medium,3.864,2.272,0,0.0,0.412008281573499,123.17202056857155,45.588826399464594,132.7038137909625,0.08011142909526825,0.08223859965801239,0.01949572079548005,0.07576472833420493,15.483800016770937,132.04,5,7.0,7.0
007390139,Low,4.859,3.392,1,0.416,0.30191397406873843,138.53393279740223,49.77586232447048,141.94086477387842,0.10999974608421326,0.09446058422327042,0.015484763586693599,0.07062354819863056,19.85247900922978,141.51,8,7.0,6.0
007390160,Low,4.708,3.456,1,0.256,0.2659303313508921,140.4755651824743,47.67614003922668,146.44848546817826,0.12765759229660034,0.10098715871572495,0.013701591729147686,0.07573266705839213,18.96575208961478,121.53,7,7.0,6.0
007390195,Low,5.859,4.0,0,0.0,0.317289639870285,133.0450141804686,41.43425852687307,129.4271219539733,0.09842144697904587,0.08255617320537567,0.017286819452717896,0.06518533287806737,19.014613694353958,135.0,9,5.0,5.0
007390197,Low,3.594,2.368,0,0.0,0.3411240957150807,141.70843632308475,57.981336121045416,144.32111973906262,0.10460984706878662,0.09941007941961288,0.014627552690134665,0.07564078663917358,19.150848758885846,152.03,6,7.0,6.0
007390208,Low,6.498,3.616,2,0.8320000000000001,0.44352108341028007,127.52642397747057,53.5687726804821,140.34257818512134,0.0692581832408905,0.08281732350587845,0.017746577160469245,0.07043227660265715,17.79855131882412,165.93,10,6.0,6.0
007390211,Low,3.671,2.624,0,0.0,0.2852083900844456,144.48696351138267,67.25207530884006,186.79702715506988,0.10614864528179169,0.10024499893188477,0.01651524794355171,0.059385847253331146,18.55336408301646,160.06,7,7.0,6.0
007390220,Low,4.825,3.52,0,0.0,0.2704663212435233,154.54955836137177,58.91405155241042,148.66536348422574,0.13795073330402374,0.11279814690351486,0.016732726387474164,0.07413895010812754,19.41332182528586,170.45,10,7.0,6.0
007390228,Medium,4.053,2.784,0,0.0,0.3131014063656551,145.31331451676152,61.322497167109134,168.50983918216883,0.09593517333269119,0.08222077786922455,0.01430246682311573,0.057888243806467066,21.10469858193164,129.31,6,7.0,7.0
007390238,Low,4.362,2.848,1,0.48,0.3470884915176525,135.7347904164685,61.60538877019738,139.71459558194624,0.08152744174003601,0.0777086392045021,0.01949786748205506,0.08595826730050275,15.42188775244893,168.54,8,6.0,6.0
007390281,Low,3.307,2.304,0,0.0,0.30329603870577565,144.70529713645126,46.21552686204537,147.73358301277403,0.11114375293254852,0.09685208648443222,0.015445689479789528,0.08021391217193001,18.180720471908547,130.21,5,6.0,7.0
007390294,Medium,2.923,1.856,0,0.0,0.36503592199794727,136.24813945213052,49.17489097741853,131.78502088597685,0.07938428223133087,0.07476963847875595,0.019276814142003034,0.10276247907505966,15.302255768212985,129.31,4,7.0,7.0
007390355,Low,6.028,4.224,2,0.304,0.29927007299270064,144.42373702164267,48.36380477325008,139.94357895579458,0.10532766580581665,0.09097647666931152,0.012876037311560415,0.0692789310745269,19.885175889592723,142.05,10,7.0,6.0
008130061,High,3.295,2.624,0,0.0,0.2036418816388467,201.78351533462472,77.91105654062167,296.5436489309613,0.06674167513847351,0.059265609830617905,0.01535856439644999,0.07197861073221261,10.916784571318248,160.06,7,10.0,10.0
008130081,High,4.295,3.36,0,0.0,0.21769499417927823,193.80643577936752,76.92061540571683,258.7146611932229,0.07612181454896927,0.06434682756662369,0.01425434412418678,0.06368808756854306,13.210687356298237,160.71,9,10.0,10.0
008130091,High,4.822,4.096,1,0.32,0.1505599336374948,189.41308891901093,84.5599413124188,260.29467127691214,0.0646621510386467,0.049743637442588806,0.0154607392012773,0.07380831582233635,12.550746875512804,161.13,11,10.0,10.0
008130100,High,3.439,2.4,0,0.0,0.3021227100901425,196.15237829779542,91.87334249645662,266.69650218767845,0.06586764752864838,0.061213575303554535,0.01408018229936809,0.06914442662167035,12.615730522045068,175.0,7,10.0,10.0
008130153,High,2.423,1.472,0,0.0,0.39248865043334713,199.96732551353,94.58822523553702,268.62091155572296,0.06085963547229767,0.06860002875328064,0.0185921011587733,0.0646322523661949,14.950792474732857,122.28,3,9.0,10.0
008130196,High,2.352,1.344,0,0.0,0.4285714285714285,170.34628391009934,75.30368759953501,190.95345392298896,0.0420382097363472,0.043083854019641876,0.01857788073567241,0.08476579651526918,10.994636318339309,133.93,3,9.0,10.0
008130222,High,3.316,2.272,1,0.48,0.3148371531966225,198.07478146817374,85.12085253861711,253.12279122974385,0.06381551176309586,0.06266240030527115,0.02187360534057832,0.0733763305686631,11.207670324735327,158.45,6,10.0,10.0
008130233,High,2.57,1.632,0,0.0,0.3649805447470817,211.53352828093176,94.35821973188557,258.069397459889,0.06423421204090118,0.07261420786380768,0.022065239790552898,0.07101052905801049,11.211719543329107,147.06,4,10.0,9.0
008130257,High,2.619,1.696,0,0.0,0.35242458953799166,185.63101632297472,81.62695510545115,215.64904379335962,0.06749585270881653,0.06487879157066345,0.01991251339606666,0.06904194504173224,15.10447600983654,141.51,4,9.0,10.0
008130271,High,3.153,2.225,1,0.416,0.2943228671106882,209.0906867925182,93.46109416903107,256.765599159983,0.06123761832714081,0.05681644380092621,0.024785043098207428,0.07095964554718986,10.560688975673889,161.8,6,10.0,10.0
008130281,High,2.878,1.888,0,0.0,0.3439888811674775,175.75249294947142,77.68521664447057,245.5844692627609,0.06626390665769577,0.05586625263094902,0.013438527657017564,0.07099181892814649,11.923644958884134,190.68,6,9.0,10.0
008130282,High,4.483,3.744,0,0.0,0.1648449698862368,198.17663317970346,77.38704627044177,252.43923727768336,0.06578425318002701,0.047564078122377396,0.015429976121478749,0.056941524814208895,12.979649685723468,160.26,10,9.0,9.0
008130283,High,3.805,2.752,0,0.0,0.2767411300919843,204.38731025023526,86.8550085182042,265.07427925362265,0.06418415158987045,0.05241737514734268,0.018495727912270096,0.07324790517365927,11.20278705472251,152.62,7,10.0,9.0
008130288,High,3.689,2.72,0,0.0,0.2626728110599078,194.3182752072376,79.0140927887514,224.39506626638203,0.0659945085644722,0.05686385557055473,0.01391641866355761,0.062051933185078824,12.381549652538794,176.47,8,10.0,10.0
008130301,High,3.045,2.176,0,0.0,0.28538587848932667,219.95612782993712,98.9711276991954,296.142316335767,0.05943423509597778,0.05465869978070259,0.01861985738912071,0.09191789659348766,9.439042583006378,165.44,6,9.0,9.0
008130339,High,3.032,2.496,2,0.256,0.17678100263852245,183.57178108927488,83.85035653466053,233.629797910111,0.060868773609399796,0.057729337364435196,0.012511869333697894,0.05856428819554266,11.941352283405012,96.15,4,10.0,10.0
008130340,High,3.636,2.56,0,0.0,0.29592959295929594,215.491294775471,88.52475588660754,297.29839102899416,0.07042848318815231,0.05891501531004906,0.016545390407404683,0.07269822197185187,12.381628218099463,164.06,7,10.0,9.0
008130346,High,3.223,2.08,0,0.0,0.3546385355259075,170.3991668939038,90.76379881920536,275.7063582226617,0.047779858112335205,0.044929295778274536,0.023627154900299617,0.07696717909445473,8.356585356686228,144.23,5,10.0,9.0
008130356,High,2.638,1.728,0,0.0,0.34495830174374525,179.4649328672369,86.61805564450425,257.76778700863036,0.0440637543797493,0.04368702322244644,0.02331293699284734,0.07736767172262601,14.219339871727005,138.89,4,10.0,9.0
008130380,High,3.651,2.816,0,0.0,0.2287044645302657,183.95380727061152,72.59082323430331,211.82411016392837,0.06426652520895004,0.058516498655080795,0.015045252492872127,0.078532496529389,12.584088739922143,127.84,6,10.0,10.0
009600062,Medium,3.422,2.304,0,0.0,0.32670952659263597,119.612021686233,17.865784249581594,65.18105101022509,0.13568779826164246,0.10770290344953537,0.017734212020230823,0.06555049253058845,16.207333893804496,156.25,6,8.0,7.0
009600113,Medium,6.689,5.44,0,0.0,0.18672447301539835,126.1420631137542,17.703405530659815,61.3240047156615,0.14381353557109833,0.09442812949419022,0.020984976374999995,0.08335327598078221,15.226945674782531,132.35,12,7.0,7.0
009600118,Medium,4.66,3.488,0,0.0,0.25150214592274683,125.38350372794508,22.6990170099919,80.10728750193627,0.1256280243396759,0.09228070825338364,0.022001512328408336,0.07952072402461095,13.543535251369226,172.02,10,8.0,7.0
009600120,Medium,2.994,1.92,0,0.0,0.35871743486973956,139.21878848539112,50.2862268578243,123.99249092009013,0.0923570841550827,0.08856295049190521,0.02888910847882427,0.09494676628190968,12.115349594641225,156.25,5,8.0,7.0
009600127,Medium,4.261,3.2,0,0.0,0.2490025815536259,128.25706042421066,31.75135067860457,87.2756161622176,0.12703274190425873,0.09131309390068054,0.02358520678377016,0.07438068554682685,13.88683775840885,150.0,8,7.0,7.0
009600129,Medium,4.182,3.04,0,0.0,0.27307508369201344,124.75718203908386,17.44731111847571,64.93737168638714,0.1451699286699295,0.10868649929761887,0.018362539301093744,0.06933874891436156,15.925534174121243,157.89,8,7.0,7.0
009600133,Low,5.941,4.736,0,0.0,0.20282780676653764,126.00831275227252,27.247589453627715,60.83417674372001,0.14569632709026337,0.09491968899965286,0.024007034079348805,0.09176310409341533,13.443688788340385,152.03,12,6.0,6.0
009600140,Medium,3.44,2.336,0,0.0,0.32093023255813957,123.87165916364648,21.117647108285798,64.57150470010258,0.1079440489411354,0.09485078603029251,0.0286721362314948,0.08949600046547829,13.208277181619703,205.48,8,8.0,8.0
009600186,Medium,3.196,2.144,0,0.0,0.32916145181476847,127.6065980531326,37.36530703185192,86.37706982294078,0.10782193392515182,0.09068844467401505,0.03352221346094076,0.11908389166151068,12.348346008892989,195.9,7,9.0,7.0
009600190,Medium,4.894,3.872,0,0.0,0.20882713526767474,126.57350790098401,30.062457334918054,84.49794564463333,0.14654436707496643,0.10120455920696259,0.028067536937921567,0.07399100302646959,14.231981677709546,154.96,10,8.0,6.0
009600205,Medium,4.571,3.488,0,0.0,0.23692846204331652,123.80479370635416,31.82637350717517,83.05547581870923,0.14712689816951752,0.09919264912605286,0.020502785602082286,0.07771549303961689,14.739768003009093,154.82,9,8.0,8.0
009600215,Medium,2.581,1.568,0,0.0,0.3924835335141418,135.19236746575768,43.519550343003814,129.71685953021816,0.10696379095315933,0.09720203280448914,0.015425215515188431,0.09299316386632027,13.854623352917022,114.8,3,8.0,8.0
009600262,Medium,3.02,1.92,0,0.0,0.3642384105960265,126.20070135903539,33.0812181202063,83.22715300994894,0.1012500748038292,0.09693358093500137,0.03296595915399942,0.12346437751768749,12.718962698647752,156.25,5,8.0,8.0
009600267,Medium,4.086,2.848,0,0.0,0.3029858051884484,132.4180229565631,32.181449806653546,98.6036063531833,0.12412925064563751,0.09549755603075027,0.016868896676369337,0.067491111670255,14.872333472154748,147.47,7,8.0,7.0
009600270,High,3.865,2.72,0,0.0,0.296248382923674,136.2285614650281,35.827221807947964,104.17132335513024,0.12269359081983566,0.10671038180589676,0.03349084178547044,0.105849693498547,13.84755732564323,154.41,7,9.0,9.0
009600287,Medium,3.192,2.112,0,0.0,0.3383458646616541,128.90285727300184,37.88675359670407,110.62089446923791,0.1246822252869606,0.1103493943810463,0.01700490387466929,0.06912341783069634,14.678721522355277,113.64,4,8.0,7.0
009600335,Low,5.513,4.352,0,0.0,0.21059314347904945,119.9188430062901,19.049367386632497,63.848314308270645,0.15778793394565582,0.10394953936338425,0.018596985647761816,0.07317111027814655,16.17961949394282,137.87,10,7.0,6.0
009600337,Low,5.447,3.776,0,0.0,0.3067743712135121,125.40725305207654,38.91157594007257,84.50791494865561,0.10645485669374466,0.09295216202735901,0.031617610656918885,0.08521326659710096,12.981516379624395,143.01,9,6.0,6.0
